total_population,median_home_value,median_gross_rent,state,zip_code
4203,86600,45397,54,26034
1714,108300,49605,54,26035
468,135600,138220,54,26036
6487,84900,54639,54,26037
3140,179500,66750,54,26038
665,-666666666,60479,54,26039
1927,70200,39766,54,26040
16198,101600,43705,54,26041
6180,98900,46417,54,26047
1780,50400,23946,54,26050
1258,133100,60962,54,26055
115,-666666666,76726,54,26056
2625,122800,64279,54,26059
1912,154400,65571,54,26060
20764,96300,50036,54,26062
8249,102400,48958,54,26070
1190,109400,40938,54,26074
446,63800,53750,54,26075
29122,88300,34195,54,26101
15808,122700,45088,54,26104
11637,139400,55314,54,26105
1492,122200,60109,54,26133
874,91400,43594,54,26134
610,127100,45625,54,26136
689,86400,59271,54,26137
183,51600,40982,54,26138
402,65900,36406,54,26141
2367,89200,54181,54,26142
4291,93200,45000,54,26143
1112,86400,61250,54,26146
1987,91900,45540,54,26147
401,65700,-666666666,54,26148
1977,89800,37813,54,26149
6362,154600,55665,54,26150
644,75400,31563,54,26151
118,-666666666,-666666666,54,26152
7554,109300,44299,54,26155
3325,85900,49313,54,26159
957,119600,46779,54,26160
604,-666666666,53833,54,26161
7818,108700,42252,54,26164
942,105700,30605,54,26167
656,124300,66154,54,26169
6275,110200,50078,54,26170
3621,105400,47206,54,26175
239,58300,38375,54,26178
2341,152700,44309,54,26180
6300,166100,68576,54,26181
2744,150500,64946,54,26184
6456,156300,72830,54,26187
19919,130400,43183,54,26201
566,82100,30781,54,26202
131,-666666666,-666666666,54,26203
3572,88800,42865,54,26205
3279,61000,29432,54,26206
829,66200,43173,54,26208
242,-666666666,56250,54,26209
25,-666666666,-666666666,54,26215
220,-666666666,-666666666,54,26217
2969,88500,38194,54,26218
450,70200,46500,54,26222
268,101300,70324,54,26224
15,-666666666,-666666666,54,26228
79,-666666666,-666666666,54,26230
1319,79400,35022,54,26234
157,-666666666,-666666666,54,26236
505,65500,35417,54,26237
738,116500,32237,54,26238
13702,132800,42563,54,26241
5527,96800,37425,54,26250
4197,142200,46094,54,26253
189,67300,30956,54,26254
1212,88500,48333,54,26257
31,-666666666,-666666666,54,26259
1625,210800,51417,54,26260
2692,43000,29252,54,26261
244,253400,-666666666,54,26263
599,-666666666,49239,54,26264
78,-666666666,-666666666,54,26266
308,203600,51964,54,26267
33,-666666666,-666666666,54,26268
821,121300,50909,54,26269
486,89200,28750,54,26270
408,120300,41500,54,26271
2084,75000,44375,54,26273
548,65900,29167,54,26275
324,55100,64722,54,26276
622,66500,53476,54,26278
1594,76300,34397,54,26280
76,-666666666,30625,54,26282
1719,124600,51481,54,26283
342,81500,35160,54,26285
3133,93600,47956,54,26287
3273,76900,40969,54,26288
176,-666666666,99375,54,26291
636,97700,40625,54,26292
596,74600,63438,54,26293
883,87100,39688,54,26294
106,-666666666,-666666666,54,26296
95,76700,-666666666,54,26298
28770,89700,44873,54,26301
532,106900,42292,54,26320
317,-666666666,25833,54,26321
397,69300,45625,54,26323
287,164400,-666666666,54,26325
68,-666666666,-666666666,54,26327
14760,211900,82174,54,26330
1887,83800,60000,54,26335
1369,86800,45625,54,26337
821,85000,55357,54,26338
299,179500,-666666666,54,26339
195,138000,44737,54,26342
250,103500,-666666666,54,26343
768,118800,44479,54,26346
2576,124600,52955,54,26347
108,45900,26765,54,26348
111,-666666666,-666666666,54,26349
4700,98300,35347,54,26351
10477,99900,45607,54,26354
190,31900,-666666666,54,26361
3232,106100,37500,54,26362
38,-666666666,-666666666,54,26366
622,87300,-666666666,54,26369
865,236100,54613,54,26372
1220,119500,57202,54,26374
529,61800,29342,54,26376
766,106400,26957,54,26377
4199,163800,45335,54,26378
695,81000,47500,54,26384
4203,136300,69033,54,26385
2620,85100,50161,54,26386
535,-666666666,-666666666,54,26404
1276,150000,37125,54,26405
3158,176800,85550,54,26408
1055,99000,57778,54,26410
922,160300,64565,54,26411
517,53800,-666666666,54,26412
3525,88700,53676,54,26415
7850,111900,35776,54,26416
1055,100400,39758,54,26419
120,-666666666,36094,54,26421
576,-666666666,58224,54,26422
202,55700,42069,54,26424
912,80600,39333,54,26425
7104,103300,46121,54,26426
438,-666666666,48194,54,26430
5298,113700,47351,54,26431
105,57200,24750,54,26435
178,83500,42552,54,26436
539,-666666666,34950,54,26437
79,61000,-666666666,54,26438
1302,99600,39792,54,26440
349,95800,78125,54,26443
3706,81600,50284,54,26444
1379,59800,41250,54,26447
1695,108400,58750,54,26448
708,116700,60417,54,26451
8945,93700,36274,54,26452
3846,112900,44145,54,26456
22198,171800,54335,54,26501
39235,215100,39271,54,26505
34056,239800,70904,54,26508
2085,69700,47340,54,26519
1065,137900,72778,54,26520
299,97300,63333,54,26521
7463,159700,56895,54,26525
2775,74000,28477,54,26534
5247,127600,45878,54,26537
2739,127600,63176,54,26541
2486,116100,51786,54,26542
353,-666666666,-666666666,54,26543
2696,120200,55893,54,26547
41702,131500,51574,54,26554
1216,146200,62250,54,26559
171,-666666666,78095,54,26560
379,-666666666,55714,54,26562
437,53700,34167,54,26563
701,82800,-666666666,54,26568
3554,112800,49016,54,26570
2249,71300,45313,54,26571
285,43400,-666666666,54,26572
696,68500,46154,54,26574
733,112800,20781,54,26575
616,86800,-666666666,54,26576
968,105200,46250,54,26581
4403,85600,39917,54,26582
449,145100,47083,54,26585
141,89700,37143,54,26586
423,77300,75000,54,26587
2591,123100,53799,54,26588
520,115700,68500,54,26590
1493,115100,64554,54,26591
4570,91400,43467,54,26601
1162,108300,37788,54,26610
239,-666666666,34722,54,26611
37,-666666666,-666666666,54,26615
61,-666666666,-666666666,54,26617
378,155300,25156,54,26619
792,82400,48657,54,26621
1103,156900,53365,54,26623
2729,93700,42318,54,26624
344,-666666666,16496,54,26627
307,42500,51154,54,26629
302,85000,19397,54,26631
583,96800,45272,54,26636
136,-666666666,16597,54,26638
9467,114800,40180,54,26651
250,60600,-666666666,54,26656
347,91100,48523,54,26660
1075,108800,68264,54,26662
400,79000,58235,54,26676
896,172100,46750,54,26678
1889,150300,41596,54,26679
338,85500,-666666666,54,26680
1097,87000,38924,54,26681
161,86100,-666666666,54,26684
560,47800,26369,54,26690
474,-666666666,54028,54,26691
5820,153800,51531,54,26704
606,112500,47679,54,26705
256,88100,43162,54,26707
2258,157200,59561,54,26710
2942,183100,49846,54,26711
422,162500,-666666666,54,26714
728,118400,52232,54,26716
869,76000,40586,54,26717
3053,174200,65924,54,26719
188,-666666666,-666666666,54,26720
489,132500,42054,54,26722
12604,131500,47920,54,26726
423,156800,52833,54,26731
896,114400,51167,54,26739
1486,179100,54400,54,26743
778,47700,34737,54,26750
6049,163000,51927,54,26753
845,164700,34659,54,26755
6655,140800,41759,54,26757
520,145500,62054,54,26761
1458,106700,49833,54,26763
4204,99200,43529,54,26764
653,77300,35952,54,26767
770,206900,38397,54,26801
889,122600,37500,54,26802
672,86900,34458,54,26804
2710,145400,45891,54,26807
813,248100,74485,54,26808
454,164300,-666666666,54,26810
1819,153600,58657,54,26812
453,112900,39792,54,26814
802,139900,42115,54,26815
259,-666666666,-666666666,54,26817
1029,79000,44239,54,26818
141,178100,-666666666,54,26823
2131,177200,48929,54,26833
7080,126300,44840,54,26836
885,162800,63355,54,26845
6424,127400,38858,54,26847
1550,150800,59083,54,26851
742,131600,-666666666,54,26852
564,153700,38281,54,26855
210,-666666666,49907,54,26865
697,112000,40625,54,26866
707,109100,45114,54,26884
14329,233600,81411,37,27006
2550,117300,61667,37,27007
3002,171300,87315,37,27009
5201,131000,42995,37,27011
28334,227200,81919,37,27012
5814,117300,52727,37,27013
942,85400,48750,37,27014
1339,110200,46250,37,27016
9144,121600,42348,37,27017
8204,160500,47136,37,27018
3900,144500,56600,37,27019
6205,137400,41032,37,27020
17489,143800,53466,37,27021
1103,184500,43478,37,27022
12728,212900,75887,37,27023
3205,132100,38788,37,27024
10937,116300,47869,37,27025
4190,97600,32075,37,27027
26465,140600,50399,37,27028
35575,117500,40723,37,27030
12519,186000,74479,37,27040
7951,153600,47188,37,27041
606,-666666666,56583,37,27042
6917,143600,49271,37,27043
9552,142100,53298,37,27045
1771,104100,36840,37,27046
1439,121400,54833,37,27047
8423,122700,54038,37,27048
3811,147500,55875,37,27050
7641,137400,45833,37,27051
10383,138900,42639,37,27052
3233,119900,47174,37,27053
2725,133000,70610,37,27054
13145,135300,46610,37,27055
19713,133300,34477,37,27101
34688,160500,50262,37,27103
28402,254700,65479,37,27104
40134,98800,32968,37,27105
48709,186800,51935,37,27106
48000,129100,43720,37,27107
2661,-666666666,-666666666,37,27109
2723,-666666666,-666666666,37,27110
40511,136300,50935,37,27127
66,83300,-666666666,37,27201
20983,107800,36263,37,27203
34805,130200,53212,37,27205
3227,142600,55055,37,27207
1721,140800,50442,37,27208
4584,107500,42176,37,27209
2196,168100,56683,37,27212
11825,170300,72323,37,27214
42331,172400,52543,37,27215
37099,112000,41854,37,27217
3484,87400,40599,37,27229
2020,201100,67115,37,27231
4096,153000,67652,37,27233
4443,263800,95625,37,27235
9562,116900,50342,37,27239
1366,87600,31367,37,27242
4369,187000,67114,37,27243
16036,178300,61551,37,27244
3555,134200,47339,37,27248
11882,155400,56213,37,27249
1669,160800,50680,37,27252
30573,151600,46720,37,27253
7370,140700,51493,37,27258
25505,82600,28385,37,27260
24510,156500,42708,37,27262
21886,120500,46076,37,27263
51477,175900,61193,37,27265
26884,257000,76152,37,27278
3433,166000,46250,37,27281
17090,188500,67166,37,27282
3194,167900,59102,37,27283
55489,172000,62588,37,27284
23436,93400,39276,37,27288
1616,118700,70256,37,27291
39360,125400,42169,37,27292
38255,145700,51418,37,27295
10925,141500,45598,37,27298
6172,114000,48989,37,27299
9358,147900,68750,37,27301
31280,180700,62517,37,27302
1624,97300,49471,37,27305
6428,119600,51638,37,27306
7253,363900,123889,37,27310
3521,90300,40062,37,27311
20508,310900,74698,37,27312
6733,172200,65408,37,27313
956,125300,51635,37,27314
1763,112400,50651,37,27315
8369,114100,33843,37,27316
16169,123000,45564,37,27317
38997,117300,43017,37,27320
7836,92800,43500,37,27325
2900,113900,44909,37,27326
40121,146500,50947,37,27330
30743,157200,57459,37,27332
43,-666666666,-666666666,37,27340
4810,107500,50139,37,27341
1772,154300,70982,37,27343
19116,145800,44795,37,27344
5825,145700,55121,37,27349
6412,132100,49604,37,27350
2394,149900,58507,37,27355
2759,110500,52891,37,27356
8901,168100,62266,37,27357
15028,315000,89744,37,27358
45974,124800,46415,37,27360
14409,126400,52635,37,27370
8431,118400,43412,37,27371
9802,239700,63441,37,27376
8612,182100,70529,37,27377
5246,115800,36604,37,27379
23388,104000,34274,37,27401
22867,176700,50000,37,27403
48879,107900,37528,37,27405
63199,127400,43171,37,27406
51900,140700,50647,37,27407
18323,218300,68542,37,27408
17223,140500,44837,37,27409
55707,219500,68160,37,27410
28791,238600,75246,37,27455
21055,166900,57271,37,27501
41455,329800,115685,37,27502
6377,277200,80240,37,27503
15593,127000,50911,37,27504
6943,137800,50691,37,27505
1930,114100,53500,37,27507
1413,108000,54375,37,27508
6070,140700,43000,37,27509
15117,319900,53112,37,27510
34078,250500,78182,37,27511
45542,321900,96913,37,27513
33208,444000,78934,37,27514
43036,366500,84783,37,27516
25355,403200,91985,37,27517
20102,411000,106721,37,27518
56482,415400,133227,37,27519
42387,169800,71008,37,27520
6366,133100,46883,37,27521
12552,158600,64573,37,27522
12441,368100,103250,37,27523
13675,140900,49337,37,27524
14819,148300,49406,37,27525
48581,246600,79593,37,27526
25337,232500,90625,37,27527
50683,196600,64929,37,27529
38940,133100,39672,37,27530
778,-666666666,-666666666,37,27531
32492,144700,48113,37,27534
16522,94700,30960,37,27536
23736,106100,45367,37,27537
23970,331200,109664,37,27539
39675,310300,109404,37,27540
3915,230600,62297,37,27541
9288,110500,49370,37,27542
5131,117500,56905,37,27544
28676,175300,63103,37,27545
21129,145300,51564,37,27546
26716,132200,50762,37,27549
1684,151500,53281,37,27551
2725,84500,24063,37,27553
672,85400,31875,37,27555
238,-666666666,-666666666,37,27556
8205,99300,45609,37,27557
2622,240400,67331,37,27559
35800,329400,96830,37,27560
2149,269100,54182,37,27562
4270,81600,35124,37,27563
25127,129900,47295,37,27565
607,129500,43889,37,27568
7993,101600,44789,37,27569
7407,312900,118558,37,27571
7081,196300,78870,37,27572
11391,106600,35405,37,27573
14036,115500,51771,37,27574
18222,128700,39789,37,27576
26875,151100,48084,37,27577
4612,158000,69396,37,27581
409,85400,-666666666,37,27582
7073,140500,58934,37,27583
68491,309200,96588,37,27587
7938,78300,33472,37,27589
20562,188600,62577,37,27591
15972,185700,72981,37,27592
18043,198500,74070,37,27596
24691,167000,58948,37,27597
10525,331600,51281,37,27601
54457,221300,68851,37,27603
48494,177600,63850,37,27604
5990,323800,57996,37,27605
47478,278800,57199,37,27606
28874,413600,82688,37,27607
11203,574000,117637,37,27608
33575,312500,62536,37,27609
79924,160800,52868,37,27610
39989,337500,79883,37,27612
42324,340900,99426,37,27613
32849,385000,112500,37,27614
43950,315100,85360,37,27615
55128,202900,70533,37,27616
20281,268700,86404,37,27617
23112,276600,41566,37,27701
53733,195100,63679,37,27703
40392,156200,48281,37,27704
49508,268800,54661,37,27705
51414,246200,53561,37,27707
1152,177500,162019,37,27709
21301,225600,84727,37,27712
54348,243500,75050,37,27713
20065,86900,35437,37,27801
17905,139300,47844,37,27803
29519,133800,51676,37,27804
4243,84300,42349,37,27805
2576,64100,34130,37,27806
6604,124500,46595,37,27807
2066,190100,65897,37,27808
4747,105000,49346,37,27809
4045,172600,40833,37,27810
2686,93100,37500,37,27812
792,84000,45500,37,27813
1947,123600,61667,37,27814
2125,86300,47143,37,27816
7614,149800,49053,37,27817
1699,69300,43813,37,27818
249,63000,30750,37,27819
2041,98900,42685,37,27820
225,-666666666,25378,37,27821
8225,109800,48293,37,27822
7950,59400,31836,37,27823
1797,90500,45547,37,27824
46,85000,38750,37,27825
924,101700,33060,37,27826
59,85700,-666666666,37,27827
9834,119700,46446,37,27828
1436,85900,34205,37,27829
4547,97300,47514,37,27830
3381,67200,31282,37,27831
2868,71600,34906,37,27832
57258,115400,39042,37,27834
7075,157000,75291,37,27837
3479,69900,31439,37,27839
328,58600,25750,37,27840
16,-666666666,-666666666,37,27841
1446,330100,58393,37,27842
1053,81100,33500,37,27843
2846,80900,29137,37,27844
3192,106800,40323,37,27845
3096,88500,44984,37,27846
649,47100,23021,37,27847
1608,86400,35692,37,27849
7410,167100,44929,37,27850
5458,102100,46935,37,27851
3061,92500,47717,37,27852
591,72100,32130,37,27853
6066,80500,37005,37,27855
17258,138300,59175,37,27856
1037,83000,35357,37,27857
59182,174500,46652,37,27858
1663,73800,55357,37,27860
44,43800,27917,37,27861
727,153100,55189,37,27862
12782,123200,64119,37,27863
4652,80300,39743,37,27864
1963,115900,87917,37,27865
961,106300,56300,37,27866
1705,64400,27317,37,27869
25497,100700,37003,37,27870
4293,72900,35000,37,27871
535,42300,19522,37,27872
413,112700,53750,37,27873
3837,73700,37188,37,27874
477,175600,-666666666,37,27875
1218,88200,36472,37,27876
2045,84300,24744,37,27878
316,135300,55435,37,27879
3421,171000,77227,37,27880
146,95000,50385,37,27881
7972,99600,45990,37,27882
2850,86200,45941,37,27883
1332,82100,64969,37,27884
963,58300,39329,37,27885
20280,88700,36786,37,27886
2261,84600,41447,37,27888
26637,136000,41699,37,27889
2685,79700,31224,37,27890
5036,87000,46250,37,27891
14217,102500,41466,37,27892
39531,101900,34006,37,27893
20791,167800,66307,37,27896
1810,84600,45865,37,27897
39551,163000,50532,37,27909
11691,93800,40263,37,27910
421,204100,26652,37,27915
860,214700,58125,37,27916
647,-666666666,30750,37,27917
1035,156900,-666666666,37,27919
1527,265400,56173,37,27920
4750,204300,65000,37,27921
687,84800,42550,37,27922
827,240300,54149,37,27923
3568,80500,34160,37,27924
4003,118500,38145,37,27925
1692,156400,48889,37,27926
947,454300,68438,37,27927
1717,149000,38672,37,27928
1787,283300,80441,37,27929
12129,128900,44946,37,27932
1879,162200,55526,37,27935
953,221700,35256,37,27936
4448,150300,53487,37,27937
1233,125000,48984,37,27938
2862,186800,70791,37,27939
424,250600,58819,37,27941
658,58300,34821,37,27942
460,370000,74427,37,27943
11756,183000,48052,37,27944
1022,133700,49375,37,27946
1259,258700,64526,37,27947
11245,252700,57928,37,27948
7648,430900,83046,37,27949
2048,204000,48750,37,27950
888,152900,48516,37,27953
7938,248400,51368,37,27954
